사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,리뷰 내용,이미지 링크,별점,평점,리뷰 수,라벨링
리틀파파포,1일 전,이근호,https://www.google.com/maps/contrib/114027038502226133358/reviews?hl=ko,지역 가이드 · 리뷰 74개 · 사진 357장,"베트남에 가본 적은 없지만, 베트남의 정취를 느낄 수 있는 식당이었어요! 국물 없이 쌀국수 두 개를 먹었는데 정말 맛있었어요! 더운 날에 가면 정말 좋은 선택이 될 것 같아요!","https://lh3.googleusercontent.com/geougc-cs/AB3l90AHHOexIyEC9ApsXLqTUHJJdLwNfdFO4pLoW_iBDpkp-m_V9B2kR-fRhX4WG6tUiy_L8oQ4jlUVd-f_gOPZeCQmYK8wo5Nl7RAD6wO28aN0Jz4eZcHBpWbFjFE-bNBO7Wj0Xeop=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BEG9LJlF-XIflChOqg8CY6P1OUpw8yIuYTi23Mjxmq_BQ0VpjsHrkU1GF0xm6yw3gMliQz4xSseQ1EpMOMd88XTOoI86So18_EQt8utQWGZlfoHlhVqeDDwjSKAiebFwIPx0ob=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DinXZuDEX6fNF2YEQcV6hjFBzMeEJHYQNu0ynJm4vOLZJC8nrl_nms_QwFFp1uonQpB5YUFuqIaVBVRHzUmWFIR_MkyvSWPWkUsEBCO6WvCu_booMXxX_GS2uqgI6x-KsI928b=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BceWRq4XbiNk9cLfPgLb9JVca74rOxN6CnXoLcotPNMBxHTPDhB3NSWhh_WLmHanjrXPfzxt7A46ye04p5mnzNmET3DQFeKS_JYYNA1-aReAxhHViBsOLf7jfvLPFX_FBpXibw=w300-h225-p",별표 4개,4.3,210,1
리틀파파포,1일 전,이근호,https://www.google.com/maps/contrib/114027038502226133358/reviews?hl=ko,지역 가이드 · 리뷰 74개 · 사진 357장,"베트남에 가본 적은 없지만, 베트남의 정취를 느낄 수 있는 식당이었어요! 국물 없이 쌀국수 두 개를 먹었는데 정말 맛있었어요! 더운 날에 가면 정말 좋은 선택이 될 것 같아요!","https://lh3.googleusercontent.com/geougc-cs/AB3l90AHHOexIyEC9ApsXLqTUHJJdLwNfdFO4pLoW_iBDpkp-m_V9B2kR-fRhX4WG6tUiy_L8oQ4jlUVd-f_gOPZeCQmYK8wo5Nl7RAD6wO28aN0Jz4eZcHBpWbFjFE-bNBO7Wj0Xeop=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BEG9LJlF-XIflChOqg8CY6P1OUpw8yIuYTi23Mjxmq_BQ0VpjsHrkU1GF0xm6yw3gMliQz4xSseQ1EpMOMd88XTOoI86So18_EQt8utQWGZlfoHlhVqeDDwjSKAiebFwIPx0ob=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DinXZuDEX6fNF2YEQcV6hjFBzMeEJHYQNu0ynJm4vOLZJC8nrl_nms_QwFFp1uonQpB5YUFuqIaVBVRHzUmWFIR_MkyvSWPWkUsEBCO6WvCu_booMXxX_GS2uqgI6x-KsI928b=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BceWRq4XbiNk9cLfPgLb9JVca74rOxN6CnXoLcotPNMBxHTPDhB3NSWhh_WLmHanjrXPfzxt7A46ye04p5mnzNmET3DQFeKS_JYYNA1-aReAxhHViBsOLf7jfvLPFX_FBpXibw=w300-h225-p",별표 4개,4.3,210,1
초이다이닝,1달 전,박나나,https://www.google.com/maps/contrib/117203985240472816933/reviews?hl=ko,지역 가이드 · 리뷰 79개 · 사진 77장,"치킨난반은 불호.., 좀 니맛도 내맛도 아닌너낌
후또마끼는 기대했는데 그냥 김밥이었음 연어맛이 많이 느껴지지 않아서 아쉽 무언가 맛이 난다기보단 식감만 잔뜩 느껴지는맛이었다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DLdrb6qaBz46GxhhIhAPuspPJ_1VHZrwcutBC8eioaDtBJRhqyWsSPUVYyQi_iRu4c1tk7PxgPk4YQK_tjnINzAHYZqW8xlcoXtWLJdcDs_J9KV8A-9GFIfYCpic-BoI8LsqOy=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B1UIF4wbteCL8jBoIjMAhgUffwQCFf6GM2Tp74ZfTGk9m-jAAEIwOmpLEGP4zoP3s0RcViHuwdMW6pfZ7mIjiwMQ1I7P_gC3RInMbz6MvMNndxZDBzRd9JXKM8HI5ZZzlQeDIF=w300-h450-p",별표 4개,4.4,102,1
초이다이닝,1달 전,H Hwang,https://www.google.com/maps/contrib/100377905245317895024/reviews?hl=ko,지역 가이드 · 리뷰 15개 · 사진 44장,텐마끼 하나만으로도 충분히 방문할만한 가치가 있는곳. 육회후토마끼는 사라졌고 다른 지점들과 메뉴구성이 조금 달랐지만 돈까스도 맛있고 예전에 먹었을 때와 차이없이 그대로의 퀄리티를 유지하는곳,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AR_-8AYRN7MuQbsLI5TZw5rj9nKpx8xAWrpQ6M5BDvPiGsInUccltDwqZam_MAnqtv6XWODQ9J0VfRKG2yxToWTC8UiX8Wq2CYkNrPUMRp-4nDGItO4Uv_8iuKlrzfqIPCKeOu=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DW5zxW2DHMw6pHqiAE0CKIuTntlkDRuIN7Zq9r83Rw21SB0B3zNPzQgGiuugao9sliYgTu5iPOFbB95YzN6D5ThlGYfw3MJ9dtvaETPbz6vXkO4yKY_J65NlJu0PGVpR6k7Go=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CahEd6mZzgq8GthEE5V4sjUa3TFCKqiPanQUyxv0fhFf9rOHO4uC52LmXrlK8O10zZAvoiJX9drt7jf0wLnnTbNkIHDBiSOFJYYUdy7bCCGX3U7t2oCaAZUCYugiTXnRrA6sFP=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AsxO5uNkMli3YTjuqb4ygFAINMu_DzqCGWTUSDYOKLXVS70414n4mFfa7BNqnwR9Eh3UsYS3pTZ4iFMMMkIlWcJVjWiphijiit7CJvNlop7gm_KBYy2UYTJXmDLm8rZkM8M5rm=w300-h225-p",별표 4개,4.4,102,1
초이다이닝,2달 전,Sarang Hong,https://www.google.com/maps/contrib/104733035711564174803/reviews?hl=ko,지역 가이드 · 리뷰 28개 · 사진 249장,"2층이라 자리 넓고 자리에서 바로 주문 가능해서 너무 편함 후토마키는 정말 안먹어보면 후회할 맛
깔끔하게 재료 본연의 맛들이 한입에 어우러져서
너무 맛있습니다 반줄이나 세트메뉴로 꼭 시키세요…","https://lh3.googleusercontent.com/geougc-cs/AB3l90CGQ9ALFBU-OJG81Enf2BoJEhFWNb34POuU0wjK0a7Y4kgwnXvLobhtgjTZfNZWmhoGQcbOGsX5K5sg1G_I3J7wWhbfQCt6Mp_8A-QFlmzFOxRNGp6AN6oy60f3IyNrhc6tYB_0ig=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A6R9MJvXx5UvWNXJcdNwawuIMGqhmSmsO3V3LDiMqmcvoOR3zvpUTpnbgMxKAk94wa1QbcvgWLGN-UgCCfmoykS72kTdtec60ZK6-JTiS2PNvc-RWtvE-VduGoQRHLx5a0rm6E=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AH56yOgiTOGSdc-FTSQpmeuNR1ssUeHqoZcJLeyCwxnri4TNB3XO7pSiqjq0syBuU52zGpQMYUPQkN7jncyPBGL9XYl54hMZED-licGHvN_Cs6IwMDAQKKTuH3oTTrLOl2YfGcoQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DJWFIvHxPTufo25sGFPEXMxaG4-P0ljnNUc4DafdfMM1piDc_EEkU5KB82Xo9qIuLdhyEi8nEZIVidUf1SHonuv3DRszUcfvLrzDRYqqj-LpKnS0vfuJyBU5EyNLTB3hGyQhQ0=w300-h225-p",별표 5개,4.4,102,1
초이다이닝,5달 전,완사마 어드벤쳐,https://www.google.com/maps/contrib/106711877345304545282/reviews?hl=ko,지역 가이드 · 리뷰 897개 · 사진 672장,"가라아게 스프 카레, 동파육 덮밥 등 몇개 메뉴들을 먹어봤는데 다 무난했다. (너무 큰 기대는 하지 말고..)

근데 가라아게 스프카레는 별로다.…",https://lh3.googleusercontent.com/geougc-cs/AB3l90BE_GB8FpqFskMyPji_yhb01LtgMBc4MqNKBX_JWd08L7Vgi01uCiDThAuS6bEyq0xwbiC4iagrvKD4ZszC81UMYkaELywcBlkQWYD0uasV_A_10jESq-_9XbGbEW7zt-N7LM4FYg=w600-h450-p,별표 4개,4.4,102,1
초이다이닝,9달 전,남현식,https://www.google.com/maps/contrib/100679715397706445193/reviews?hl=ko,지역 가이드 · 리뷰 174개 · 사진 700장,"날이 더워서 음식은 덥지 않은, 뜨거운 국물 없는 걸로 찾아보다가 방문하게 됐습니다.  검색해보니 연남동 말고 다른 곳에도 몇군데 있는 식당이었네요.
실내는 일본어도 적혀있고 사진도 걸려있고, 테이블은 조금 작고 좁고, 일본 음식점 분위기가 나네요.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BMueAaD5kd_b43vFLiABFWkLz71fAcJSpvlp_ern-6GRA-5JbUqZ92mGmAyDPSDMt1blQ0XpepZNXh9bIvVJzsSR4GuBJArkbgiohdM7a00HpnDYIuiO1zWCv57VSAAkaxM74=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CaWXbVPNaH8_uC3wZYsKAtkgtOULoxEw_2MBnYjapgV-rSi1QwxC-jN_pqxZQuR9Qbu5W-BrYkspWYUk_fJu-Z45rcfnWn3zXgggrTRGJQfo8kyLMGPQsdUi1jL6_BPVeu4Uim5Q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ANfAsi3_zKfrMnRBy-9qL44ThSf4c9jSvFu_U2ZxLojCsZko86uD0IfPzugzEIsB2qr8jBKLjJM-bVk4zdhwiHJp0bMsLaEOO9vm3DyFXQVy-prn2-J0kkbnXY1F6VRydJqFs=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BWqFtAq_Rm7R3J7KCysp6ydsbci7SRKcwZwtDZR9Wc7f_r-jEozAQ-koMcaGBUVzlieBZx7oaVe1eQJV0AnTM3pOyZ9DjNlqH_kX7Ea3wUCpyD-v9e5lkp6tNpgU9U7LnkCTAmqA=w300-h225-p",별표 4개,4.4,102,1
초이다이닝,9달 전,랄함브라,https://www.google.com/maps/contrib/101792364110594888499/reviews?hl=ko,리뷰 3개 · 사진 14장,주말 점심에 다녀왔는데 웨이팅도 길지 않고 가게 분위기도 좋았습니다!! 일식당이기 때문에 연남동에 놀러온 한국 사람들한테는 추천하지만 외국 관광객은.. 여기 말고 주위에 있는 다른 한식당 가보는 것을 더 추천합니다. 돈토로동은 양념이 고기랑 밥에 잘 베어있었고 양도 적당했습니다. 계절 메뉴인 연어 냉소바는 조금 아쉬웠던게 차갑게 먹는 음식인데 먹었을 때 더위가 가실 정도로 시원하다는 느낌이 들지는 않았습니다..음식 간도 조금 심심했어요. 그래도 다음번에 방문하면 다른 음식을 먹어보고 싶을 정도로 전체적으로 만족스럽습니다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DcXLZ309UT1sp_geh1ob2_VuXK8H15-pe23VhwTSbVnwdUYi4atnpA7Z1AAJPbWaCRf0BGTvLeFdvifJFaC7MiSmjUj_waXYJoU165VRM76EAEoBuCOEE7PQpfcKpI6apWAJh8=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DOsPJRUXe2OmoD4qxrxkmQQpyvOAMXdZDKrzaV0eJQfvTHMlT6RHyHC_hI7yJ0-Na7HFTD7eNTxl40K7M7cj5r9wx-8TAVHxP6u6YS2aThhEKK6cE1iyvDcy2SG6aj9WBoL5ex=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AwyGxTSpP7KkcYQMMBRWs29B32rANYSimmTxquHP0_-2uJQe4aV1zspRBFjAdDjNNpssuZ7K8qJuZcd-iNYiojTv4l_5qAzQ5NcHHQwqiAD-_DnudF5gLpS-YFqlaJuXaIdTNG=w300-h225-p",별표 4개,4.4,102,1
초이다이닝,2년 전,맛집탐방가(danzzanaz),https://www.google.com/maps/contrib/116846932264062305724/reviews?hl=ko,"지역 가이드 · 리뷰 61개 · 사진 1,053장","정확히는 3.5정도?
웨이팅이 길지 않다면 먹어보기 좋은곳
웨이팅 없이 먹었다면 4점까지도 가능했을거 같아요…","https://lh3.googleusercontent.com/geougc-cs/AB3l90AeSzcVrAcmfhvqpBCnP10I-Frm-thgzSPltySHUDyUVWo1pOsH-A4mw3QypIGlH8VXoJfw9oTU_hBpveBKbs6TsNsPpPiFGl3-1XrJKZdinx1ElZQMN3rDrY7t0P8b3jm3I81P3g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B-NbahQXOSVOhtQiwF1VBMZDJ3TwqOT1CSulhStUT8-SXVs8OdwyO1pB1OJ6Y9LtRH0LufHEX8PAjTirG3dIL-LFVjxEZCcVVJPX8Dhb_Cep2WxCWug_lMzCrN-1NkA_DQShKh=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A6B4Fy5zsCwjPwA6JeF0UUsk5-M14vFyQiwgVzlvwiwkULGgzLa1zET5S5CVCvKxZaX4wyphtvBCYq7s0sUlOboWoR5Xyf8N7OiA5bdhfvM06GfOdpt-XjOqFSlKRSNzWLPpFj_A=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AF3OKexXnBxP6zrI22DLdIaprmzc447QLVoiJQHzCMY3gO3ec3t0utibmvV_PvJA10QOPVrhF_ICZ21-9p6IUiST9OqZTSQU9QujTgAPi1jvZLK0w-646kQVkxCJE9EtSFagA6=w300-h225-p",별표 4개,4.4,102,1
초이다이닝,6달 전,최영광,https://www.google.com/maps/contrib/102908419100782951617/reviews?hl=ko,리뷰 1개 · 사진 1장,"연남동 돌아다니다가 보여서 들어갔는데 주방분들도 인사해주셔서 일본 느낌을 받았어요! 스프카레랑 마 제소바 시켰는데 카레는 제가 알던 카레가 아니라 정 말 스프처럼 묽은 카레였는데 들어있는 야채, 가라아 게 다 맛있었어요~!",https://lh3.googleusercontent.com/geougc-cs/AB3l90BWn8SvtHGpmUDCRmEYrJicC7aceGpOT_21VNP1PpuBMYBuhcZP0MAQstSi3v_xbDJYAg2C_-nGZOjSMehtjY-w9QKs9hLXfPDFBOezg4H1-VKAxBQofYYSI5TPqq2gv5coW_ImgQ=w600-h450-p,별표 5개,4.4,102,1
초이다이닝,1년 전,lee mk,https://www.google.com/maps/contrib/106384953037575625813/reviews?hl=ko,지역 가이드 · 리뷰 11개 · 사진 45장,"저는 연남동 본점은 못가봤고 일산 현대백화점으로 다녀왔어요.
평일 점심시간 살짝지나서 가서 웨이팅은 없었어요.
직원분들 친절하시고..…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DVAMDm4kh32yt446T0hL_KJI4MG3SA7brm1jlpikc47cXRBybyNtRayrFXQCAET0judcRt2Kz9ryNDb7z0rTzm6NYBgBW4FpdyQ6L81cof7NkAr2Q9hipmZ30mPgotkR89gXy9=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BiSl2mED-u-wh1zefOORSdtqfLVaoU4ngTZELd_oW884EZnhB2N60bfOu_bz-mtBpjzVVQboyR_UL_Zr1Eb4e_-G69tJHf2779fyo_8ujCqmapvIquy2iCTO4-S5xBketkKhD_aw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AXmacmn2yyVqlNC3eYMPJVEd0L7RGQqwb5-koNzCcZFUYT4qdIs7gmLb-crlONRjrPzpaBZ5WvcvRexqKpF3SpG0Zc8ejZMmPCvvYriF8GenXxnr96Fl6BFuGTKc2w39HRYs1z=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CdFdeCoz9oXk1Dag9tXc7DSkDw2ONYtpobT1n58to3FJ9pCydembY9LP6CaKXoxmMuUdtWpdhQNfSD-LRwgDeAkUOgeVKAcFE3iEJquYITnaby3Zo7TQ0WnchuguPd1SE3QeLn8Q=w300-h225-p",별표 3개,4.4,102,1
초이다이닝,1년 전,Y2 KIM,https://www.google.com/maps/contrib/105173335600992521050/reviews?hl=ko,"지역 가이드 · 리뷰 307개 · 사진 1,132장",맛있네요. 후토마키를 처음 먹어봤는데 기대이상이었습니다. 마제소바도 괜찮았고 음식이나 분위기나 깔끔해서 만족스러웠네요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90D9NkbGeigkplrIjCF5I0e0LyWKgSs3PHR_p8XzvLbIjeQKkwal7r4UXtOxybCUCug3DkydigeNqRN6shW3ZK9QpGU_kNPibUgblX7aqklCvX8-XqL-P6GpjTB4Om7KHaWLy2FC=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BU-Ziqo0GL32Brnm4cW4D7D0sdfehf08S5pw6f1r064wUeFJLVtpWqojaLX_xsoZph75AkveGXuTYx0LiXHt07reAAk_UBzRFhYJOWbgklJ6YOJCBepzGCr9dgfwyVK3iMUUbs=w300-h450-p",별표 5개,4.4,102,1
초이다이닝,2년 전,Road Bang (방로드),https://www.google.com/maps/contrib/106349041657489486983/reviews?hl=ko,"지역 가이드 · 리뷰 604개 · 사진 6,669장","""연남 속 작은 일본여행""
#초이다이닝…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DLHO0G-8E8mk964G29QH94PGSYPypQkLrjiFqEhpv2xnkuzDEzJljTVayQG0OzVw_Oqs6kYwAPuj3Px7VXUPIXWDpG9WxfEPXrmlZd8jhQ_KTSMkJmu6TJU-e0aTonjw40jaZNzg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BgDrY1hsiCP1RrwTfRQO8brtWHiNf8kABNxoWSel9BSU7WfqAcYRvw0pZGSx7YhfjLpNEptOxi1G61c0X6V1-gVtNdkrzwGFzgo-OwCA0XoCYDM_Iotf1BZGHtyfqruLzfFeA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A5AEzJGc8V1nxj_TfrUqxBzuKh6NfU-WSqmjNknmPn3zBi-X6XnN7o7j_Y_qvCCdYus7kLSWQn64qVnrAtoBbtM9_gAViNd9LwGHFsLMjTmYfSW98bZHuDHOdM6G9cvfN2Qvsc=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BMxTR0dbwz5nnAud43Ll0hcgbffCua-UdUZtH6eG7v6WAxOkUfd_aF5a5GGUZdqW-vsuxeZr2Lfb0C0XIMufs240r4Un1KoKKV14sRdS3_MqbdHFBuZabhnbcogDNxtxUCVglK=w300-h225-p",별표 3개,4.4,102,0
초이다이닝,1년 전,진미경,https://www.google.com/maps/contrib/107137991692246415186/reviews?hl=ko,지역 가이드 · 리뷰 18개 · 사진 72장,홍대올때마다 거의 점심은 초이다이닝에서 먹었던거같아요. 다른데는 12시부터 오픈인데 초이다이닝은 11시반 오픈이라 오픈런으로 갈때마다 바로 자리가 있어서 좋았어요! 파스타는 크림파스타 오일파스타 둘다 맛있고 뼈돈까스는 무조건 추천! 이번엔 덮밥같은 종류도 하나 같이 시켜서 먹었는데 마라맛이 살짝나면서 맛있었어요^^,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CsUYr7vNo8DAurE_f9aBexnSNsaUNrUQdEJ38tgGS5fcotDnbhB0N4cdz7-RKKWYw1U5qXt5_ho7S1RcXfDjm8b2uxOfPek2mi7p92UG4XKOxKcqI8PtDu9bUYzTFsclJAOGY=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ApLG2YCt7UwN2xLWBrO40nxn-5uHsgkp-qspDaNA3B9ay28QRxAp_mp0hTrcct85PcLs-t-85wuMdyZbe5iLRJ9WnU09gnlflJmn7Tjpl2eORsMWUZBW4l2YTOQW3_mHQHMOSGug=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ADkB-7AO5lNpOaBSHRO2XGIuskJF7qN9HBppp8e29XiNyx1L8lhT-Ts8vEjTB--jhGwIBsAcvnygUbc5br6UKYOaWUD_cCfToGxNx_a0LzR0fBG2BVa94CyflayRjO8fkdBjHX=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BUeX1OxR2FPFnWy5CcJo7Ujmi8_5jfdfkyHTuIKePZYSzPusuDwfgWB7rC3vQRy4lvWZ_nkowXrBJyQmZA73xGUDfoasrGvLuWGjsveu7rqnbxNBDTJNVuCTE9mPi_JCpmWRdLeg=w300-h225-p",별표 5개,4.4,102,1
초이다이닝,2년 전,제노스피노,https://www.google.com/maps/contrib/118221366500112580565/reviews?hl=ko,"지역 가이드 · 리뷰 493개 · 사진 7,549장","후토마끼 맛집 찾아서 왔어요! 비오는
날에 웨이팅까지 있었지만 포기할 수 없는 맛! 육회후토마끼와 연어 후토마끼 둘다
굿굿!! 처음먹는 친구도 만족했어요!","https://lh3.googleusercontent.com/geougc-cs/AB3l90CmloD6VmGDzj6ONVBGkgYbDZvxK_yl92uAN0o0UAAReL1Los1MMVlC53e4dQ0ky9zLr3G317sSgMr5NpAtwLaVjuCeSep_XmKztWTpVitWd4cfppd0YuN0Y4s4g76OLcHd43LpGQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D1THA8MjmoWiDzVWmVAlvkCRBHhSX0BIINPMfRRADEjNK7mCaRDt71nycpRTFHIm4kSc-Ij7hgubv6PAd9u5XFps64Uqrb4HDH34KwfCtfhVtzDYg7lhBCDpwwzF0dih1A6G4=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AoqcdOTwOZnzc1gFn9aXSRyGgt8pd7d83ZDCe65CTa08Ut4rfX1LBAQz_GKTjpdxftrTAO5vcV0fkoe2G4Xka3jhBEKFckB0t54l3KlD1t3S6kLcu6jasmecaSBQ7IVDDA-MIkRQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DVJ7FLdfZIAghtdEPYDeFetmjkqbIQUTXQeo7EfN3PZY-o276ZQWsQFZgcdYv5bT1Q-_3UivXSFNXHRpurV9AHab4bDfERIwe3HgxvtyhtanNGBYVrhfQfnhRDnWwGvmqGGkap=w300-h225-p",별표 5개,4.4,102,1
초이다이닝,2년 전,권혜란,https://www.google.com/maps/contrib/107662200000093719727/reviews?hl=ko,리뷰 7개 · 사진 15장,"금요일 저녁 5시35분에 도착해서 웨이팅이 80분이더라구요ㅎㅎ육회,연어후토마끼,크림파스타, 뼈돈가츠, 마제소바 먹었는데 개인적으로 육회 후토마끼랑 크림파스타가 맛있었습니다! 그래서 후토마끼를 추가주문했어요~~","https://lh3.googleusercontent.com/geougc-cs/AB3l90DMPSRQ8AV7tcdWMUsDmwv7Dr7gUK_tG0qOPvJBRbXu5aPktumxi4lNOIx3VjY45f9qdOUkfUtcRFIxa_nDqhe_TH_l0iF7tymLo9b1JORKWBK2_W6HwRK5yZfYRo7wY64rNfWu=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CKCK4BBn2Et3iZ-dD_iUMuDeMrCORYtbOOTkjsYCdJFqqgGri9PQ19bFpnd17ran-_GnR12Vvwvejq5TGuELieAsMip8oSVzfAiQ7vHSeYQy-nIjMuhHFLMBvj3KEfsRndcU5F=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BQacShf7Uu6DT0e1I4Avq0cBGuX33HypTjMmWzlAzi270BuUXfneMvf0kN-OBvdYJ5M_EyVlH7csMK9y2CjZPLoUCAHhTjaOut9VzZGig0FavjF_HBVOcfPZOdOxv5Je8gHzkJKg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dwyn6w7pG83Ywy6ImXZj5J14seeg1eLXzhz2OYfdGEwqxo2ejCP8ihYhpmVmdkHkqxrIjOtRIuoYBO1TRVCrYGGi5G8lBzYhXJVj4KNVeg0UQ2r6wgT7Hs1RXa99DW-oGwRl1H=w300-h225-p",별표 4개,4.4,102,1
초이다이닝,2년 전,경선,https://www.google.com/maps/contrib/116447346776297861481/reviews?hl=ko,지역 가이드 · 리뷰 112개 · 사진 403장,"??수요일 19시 방문
??대기 6번째
??기다림 10분…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BZNRLK8cEWkoiGQl6CsusrLhJJX_TYfZ6XROF7vYzuDy1Qt1s3ncoijfbgyx3bT-OOiI_WiO5pvWQ34ItTeQC69wmc3jKHN5fBrxrOLstfRivntKbEciN8_PdqLz2iDaxKjv4=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DlihvZjbx13PNp-ozJS-hLD8Vl2h8jY7wKfLCOdXTQQENagOzzzeTEHtF_S7FPI-4lfXFoX2HcwJLkVCyRCbWr9JUMEwhe7T4_GhfLpJa60bexUEHvCugItKTCJ5zaFqQ7N3Lh-g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AGfH4ZZush5LAUYSH9D2RJPQ6pMgk_W0L9r_VyTQZnBrFEAWn6ENW8Olx6B-cGsrH9o411DXv4AEUrzfUl7lnbaLeA_FViq803_EY_8PSKxQjpBrYwpx1_j-sENk_uKQ9V0V74=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bzs0Vs7txCouDi_a-etbprxpz69GPjoSyri-ahuqNkng4eC1wm6mTsUpWCpe-bDaMeKFwXGHij2qGD0OT7ArNXaENnYET4KJZMQu6ZwpkE15Gjwc5bCc_EKqNWz5iC2d2MIhcLQw=w300-h225-p",별표 5개,4.4,102,1
초이다이닝,2년 전,GaGaFam MOON,https://www.google.com/maps/contrib/118257626561446431650/reviews?hl=ko,"지역 가이드 · 리뷰 639개 · 사진 1,152장","맛있어요
점심시간이라 30~50분 대기했습니다.
육회를 정말좋아하지만 연어마끼를 추천하고
뼈있는 돈까쓰 강력 추천합니다!!","https://lh3.googleusercontent.com/geougc-cs/AB3l90CXmPxPywar9HqJuoXSFCL5XzIYeCDQ-ujeKi5VYwnjyMkzD3DfARnpPjq4l-aoG7I6tX0mQEGpCklyXJCuSva8rYgodPn10sHB-41Ssg1a8RtCeBCjE8mPkUvs8AZ2G8qH48V1Nw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BS0f7NCP9av8brMXYmgx5JKTHivYU0kEBFSsX3TamFdGm-U0d2y_EniXgAnKPMdsapiVnrXLsyVf63oTAkefzMj_PhGg6qfi-l19mwKRWaB2pqQVtr4TC66cIhGFCV4RHlfO0u=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BD-ErnBPq598-2mOYJCJ6HfBXZbZZ6ucJ7x48P-nhZlBsIr-gJbzAn9tvzgwXWJiI8exX3qqDYVjKz9Uuvf-YOsBS9RB3RF9o4a-5MzU3gF6NWfEksFMzotwgoDvpTbJK5ZQIz=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BNte3J8EEQUlfHD8h4YU8S5vdQi_Jbs983qmkePl9tMPWBIbfILwtpFfnRtEqNNmxbvrbK2V33uGueCP3rLfHnxMgVAHJc8qJ-79pLu3heqSfgLPXaModa-_jB2VLE89YqSiZh=w300-h225-p",별표 4개,4.4,102,1
